3103109,402202.40625,5455962.5
3105037,402209.1875,5455945.5
3105369,402190.6875,5455948.0
3106926,402199.8125,5455988.0
3108074,402212.6169999996,5455990.766
3102259,402143.5,5455984.0
3104088,402147.6875,5455960.0
3106229,402164.5,5455957.0
3108160,402174.17200000025,5455943.486
3103777,402152.59375,5455991.5
3102231,402160.90625,5456047.0
3103677,402172.6875,5456123.0
3105782,402158.3125,5456111.0
3103110,402182.3125,5456094.0
3105039,402198.59375,5456099.0
3105371,402158.1875,5456094.0
3108461,402089.0070000002,5456100.695
3105659,402191.59375,5456068.5
3106527,402194.8125,5456082.5
3106217,402163.5,5456130.0
3104296,402188.5,5456129.5
3106535,402209.8125,5456125.5
3104661,402178.5,5456152.0
3108079,402162.841,5456149.794
3103354,402173.40625,5456041.0
3105370,402189.5,5456044.0
3106261,402185.3125,5456027.0
3105940,402154.40625,5456072.0
3106260,402145.6875,5456032.0
3106067,402179.5,5455991.0
3105038,402139.6875,5456002.5
3103850,402100.09375,5455991.5
3103692,402040.6875,5456001.5
3107462,402071.1875,5455998.5
3108434,402078.7290000003,5456017.487
3108453,402078.7290000003,5456017.487
3102579,402000.6875,5456008.0
3102413,401951.59375,5456016.5
3104483,401948.0,5455993.0
3106779,401940.5,5455948.0
3104594,401932.6875,5455919.0
3106607,401903.3125,5455941.5
3102521,401931.0,5455888.5
3102219,401922.40625,5455835.0
3107472,401928.5,5455868.0
3104654,401940.40625,5455833.5
3107010,401946.6875,5455842.0
3108636,401951.2039999999,5455840.086
3105347,401912.3125,5455861.0
3108028,401913.89499999955,5455860.356
3106702,401901.5,5455826.0
3106703,401898.1875,5455841.5
3108424,401886.01099999994,5455861.475
3108425,401886.01099999994,5455861.475
3107008,401953.6875,5455825.5
3105168,401917.5,5455884.0
3108029,401917.9942243612,5455882.754475005
3108508,401917.9942243612,5455882.754475005
3105826,401949.1875,5455895.0
3108220,401927.5,5455956.5
3106990,401939.1875,5455987.0
3104477,401944.40625,5456017.5
3103182,401899.3125,5456024.5
3102500,401855.5,5456031.5
3107235,401864.09375,5456017.0
3107442,401822.6875,5456019.0
3106688,401834.21875,5456012.5
3107340,401797.0,5456048.5
3107524,401801.8125,5456040.0
3107586,401783.3119999999,5456054.418
3108284,401783.3119999999,5456054.418
3103345,401855.09375,5455989.5
3105349,401847.3125,5455986.5
3103791,401873.6875,5455971.5
3103344,401894.3125,5455974.5
3105348,401905.5,5455980.0
3106644,401892.90625,5455987.0
3106382,401876.0,5455954.0
3106659,401856.5,5455964.0
3106541,401858.59375,5455979.5
3108087,401835.767,5455997.776
3108088,401835.767,5455997.776
3108089,401835.767,5455997.776
3108090,401835.767,5455997.776
3108665,401835.767,5455997.776
3107448,401831.8125,5456013.5
3108392,401814.8860291565,5455990.7962180935
3106129,401855.0,5456052.5
3108563,401869.85475878336,5456125.675531332
3105126,401896.0,5456047.5
3108033,401910.73699999973,5456039.876
3104634,401881.59375,5456029.5
3106971,401877.3125,5456040.5
3105072,402020.8125,5456029.0
3105174,402001.5,5456033.0
3105655,401981.59375,5456028.0
3103618,401983.09375,5455996.5
3105801,402055.6875,5456020.0
3108452,402081.8629999999,5456047.117
3105947,402026.8125,5456014.5
3108617,402028.7910000002,5456012.916
3106461,402044.90625,5456029.0
3108447,402086.62600000016,5456081.645
3108450,402083.05399999954,5456064.58
3108468,402065.8169999998,5456084.519
3108469,402061.3439999996,5456064.839
3108471,402058.06400000025,5456048.737
3106831,402032.1875,5456025.5
3105907,402103.90625,5456014.0
3104154,402238.90625,5455969.0
3107391,402232.5,5456004.0
3108075,402235.26350000035,5455990.8305
3108136,402219.9230000003,5456017.542999999
3108140,402219.9230000003,5456017.542999999
3108143,402239.4522834419,5456018.4892120585
3108145,402239.4522834419,5456018.4892120585
3108162,402235.26350000035,5455990.8305
3106310,402254.90625,5455983.5
3106753,402256.5,5455951.5
3108209,402243.7070000004,5455940.705
3108210,402241.40699999966,5455920.267
3102593,402283.0,5455962.0
3103108,402295.90625,5455948.5
3105036,402279.1875,5455934.5
3108208,402265.8169999998,5455937.776
3105367,402298.5,5455930.5
3103353,402268.5,5456008.5
3105368,402263.5,5456031.5
3106122,402287.59375,5455974.5
3108534,402307.75,5455977.859
3104178,402317.3125,5455956.5
3106349,402329.5,5455973.5
3102434,402372.59375,5455947.0
3103957,402342.3125,5455939.0
3106053,402326.90625,5455932.5
3108061,402318.7790000001,5455924.344
3108065,402318.7790000001,5455924.344
3105012,402369.59375,5455964.5
3102591,402383.5,5456001.0
3104761,402411.3125,5456008.0
3108086,402413.375,5455995.044
3105366,402358.3125,5456024.0
3108076,402335.98313171254,5456036.381481676
3108256,402335.98313171254,5456036.381481676
3104548,402380.5,5456009.5
3104004,402364.40625,5456056.5
3103830,402348.1875,5456106.0
3104653,402327.3125,5456094.0
3107009,402320.40625,5456087.5
3108077,402307.9749999996,5456089.78
3108078,402307.9749999996,5456089.78
3106132,402353.40625,5456056.5
3106518,402347.40625,5456075.5
3104259,402373.1875,5455920.5
3106486,402362.59375,5455921.0
3102973,402366.8125,5455893.5
3104899,402355.3125,5455888.5
3104937,402357.5,5455904.0
3102684,402362.3125,5455877.0
3102601,402354.59375,5455849.5
3103513,402337.09375,5455804.0
3102592,402328.1875,5455773.5
3104762,402309.8125,5455788.5
3108224,402305.5080000004,5455799.497
3108231,402322.6040000003,5455793.627
3108242,402307.45600000024,5455771.698
3105838,402308.3125,5455722.5
3106205,402313.40625,5455809.0
3108215,402308.5329999998,5455818.11
3108221,402326.6749999998,5455814.95
3106640,402344.1875,5455857.0
3108547,402339.8169999998,5455861.415
3104078,402323.0,5455882.5
3106223,402306.1875,5455890.0
3108062,402307.5410000002,5455892.524
3103081,402283.09375,5455889.0
3105013,402272.8125,5455897.0
3108064,402277.4450000003,5455899.139
3108671,402259.98699999973,5455917.945
3106121,402294.0,5455894.0
3108063,402291.0039999997,5455895.17
3108561,402322.42399999965,5455887.894
3106867,402373.59375,5455873.5
3104597,402201.59375,5455975.0
