  0.0
  0.0
  0.0
  0.0
  0.0
  0.0
  0.0
  0.0
 -1.0
 -1.0
 -1.0
 -1.0
 -1.0
  0.0
  0.0
  0.0
  0.8
  0.9
  0.94
  1.0
  0.94
  0.0
  0.0
  0.0
