,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75615212_3106464_3103774,3103774.1.2.3,3106464.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.015,3p_oh_code1,line_75615212_3106464_3103774,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[1443.4108230479774, 905.942655987991, 1369.9857654612417, 981.1983654169968, 1369.9857654612417, 981.1983654169969, -1443.4108230479774, -905.9426559879907, -1369.9857654612417, -981.1983654169968, -1369.9857654612417, -981.1983654169969, 1369.9857654612417, 981.1983654169968, 1443.4108230479771, 905.9426559879905, 1369.9857654612415, 981.1983654169967, -1369.9857654612417, -981.1983654169968, -1443.4108230479771, -905.9426559879903, -1369.9857654612415, -981.1983654169967, 1369.9857654612417, 981.1983654169969, 1369.9857654612415, 981.1983654169967, 1443.410823047977, 905.9426559879906, -1369.9857654612417, -981.1983654169969, -1369.9857654612415, -981.1983654169967, -1443.410823047977, -905.9426559879904, -1443.4108230479774, -905.9426559879907, -1369.9857654612417, -981.1983654169968, -1369.9857654612417, -981.1983654169969, 1443.4108230479774, 905.942655987991, 1369.9857654612417, 981.1983654169968, 1369.9857654612417, 981.1983654169969, -1369.9857654612417, -981.1983654169968, -1443.4108230479771, -905.9426559879903, -1369.9857654612415, -981.1983654169967, 1369.9857654612417, 981.1983654169968, 1443.4108230479771, 905.9426559879905, 1369.9857654612415, 981.1983654169967, -1369.9857654612417, -981.1983654169969, -1369.9857654612415, -981.1983654169967, -1443.410823047977, -905.9426559879904, 1369.9857654612417, 981.1983654169969, 1369.9857654612415, 981.1983654169967, 1443.410823047977, 905.9426559879906]",11,False,400.0
line_75615213_3103906_3103775,3103775.1.2.3,3103906.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.030399999618530273,3p_oh_code4,line_75615213_3103906_3103775,400.0,0,0,3,1e-05,0.5875,0.01805,100.0,"[0.39167, -0.19583, -0.19583, -0.19583, 0.39167, -0.19583, -0.19583, -0.19583, 0.39167]",,0,3,1e-05,0.3745,0.155081,"[0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998]","[711.6048106400551, 453.7532577847559, 676.2820699591572, 480.7728997626198, 676.2820699591573, 480.77289976261983, -711.6048106400551, -453.7532577847553, -676.2820699591572, -480.7728997626198, -676.2820699591573, -480.77289976261983, 676.2820699591572, 480.7728997626198, 711.6048106400549, 453.75325778475553, 676.2820699591572, 480.77289976261966, -676.2820699591572, -480.7728997626198, -711.6048106400549, -453.75325778475496, -676.2820699591572, -480.77289976261966, 676.2820699591573, 480.77289976261983, 676.2820699591572, 480.77289976261966, 711.604810640055, 453.7532577847557, -676.2820699591573, -480.77289976261983, -676.2820699591572, -480.77289976261966, -711.604810640055, -453.75325778475514, -711.6048106400551, -453.7532577847553, -676.2820699591572, -480.7728997626198, -676.2820699591573, -480.77289976261983, 711.6048106400551, 453.7532577847559, 676.2820699591572, 480.7728997626198, 676.2820699591573, 480.77289976261983, -676.2820699591572, -480.7728997626198, -711.6048106400549, -453.75325778475496, -676.2820699591572, -480.77289976261966, 676.2820699591572, 480.7728997626198, 711.6048106400549, 453.75325778475553, 676.2820699591572, 480.77289976261966, -676.2820699591573, -480.77289976261983, -676.2820699591572, -480.77289976261966, -711.604810640055, -453.75325778475514, 676.2820699591573, 480.77289976261983, 676.2820699591572, 480.77289976261966, 711.604810640055, 453.7532577847557]",12,False,400.0
line_75615214_3103908_3103384,3103384.1.2.3,3103908.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.05829999923706055,3p_oh_code1,line_75615214_3103908_3103384,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[371.3750022136571, 233.0898802341933, 352.48347771598776, 252.4524129307193, 352.48347771598776, 252.45241293071936, -371.3750022136571, -233.08988023419218, -352.48347771598776, -252.4524129307193, -352.48347771598776, -252.45241293071936, 352.48347771598776, 252.4524129307193, 371.375002213657, 233.08988023419306, 352.48347771598776, 252.45241293071925, -352.48347771598776, -252.4524129307193, -371.375002213657, -233.08988023419195, -352.48347771598776, -252.45241293071925, 352.48347771598776, 252.45241293071936, 352.48347771598776, 252.45241293071925, 371.37500221365707, 233.08988023419323, -352.48347771598776, -252.45241293071936, -352.48347771598776, -252.45241293071925, -371.37500221365707, -233.08988023419212, -371.3750022136571, -233.08988023419218, -352.48347771598776, -252.4524129307193, -352.48347771598776, -252.45241293071936, 371.3750022136571, 233.0898802341933, 352.48347771598776, 252.4524129307193, 352.48347771598776, 252.45241293071936, -352.48347771598776, -252.4524129307193, -371.375002213657, -233.08988023419195, -352.48347771598776, -252.45241293071925, 352.48347771598776, 252.4524129307193, 371.375002213657, 233.08988023419306, 352.48347771598776, 252.45241293071925, -352.48347771598776, -252.45241293071936, -352.48347771598776, -252.45241293071925, -371.37500221365707, -233.08988023419212, 352.48347771598776, 252.45241293071936, 352.48347771598776, 252.45241293071925, 371.37500221365707, 233.08988023419323]",13,False,400.0
line_75615238_3103286_3103795,3103795.1.2.3,3103286.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.0315,3p_oh_code1,line_75615238_3103286_3103795,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[687.3384871656959, 431.40126475619417, 652.3741740291551, 467.23731686524405, 652.3741740291551, 467.2373168652441, -687.3384871656959, -431.4012647561936, -652.3741740291551, -467.23731686524405, -652.3741740291551, -467.2373168652441, 652.3741740291551, 467.23731686524405, 687.3384871656957, 431.4012647561939, 652.374174029155, 467.237316865244, -652.3741740291551, -467.23731686524405, -687.3384871656957, -431.4012647561933, -652.374174029155, -467.237316865244, 652.3741740291551, 467.2373168652441, 652.374174029155, 467.237316865244, 687.3384871656958, 431.401264756194, -652.3741740291551, -467.2373168652441, -652.374174029155, -467.237316865244, -687.3384871656958, -431.4012647561934, -687.3384871656959, -431.4012647561936, -652.3741740291551, -467.23731686524405, -652.3741740291551, -467.2373168652441, 687.3384871656959, 431.40126475619417, 652.3741740291551, 467.23731686524405, 652.3741740291551, 467.2373168652441, -652.3741740291551, -467.23731686524405, -687.3384871656957, -431.4012647561933, -652.374174029155, -467.237316865244, 652.3741740291551, 467.23731686524405, 687.3384871656957, 431.4012647561939, 652.374174029155, 467.237316865244, -652.3741740291551, -467.2373168652441, -652.374174029155, -467.237316865244, -687.3384871656958, -431.4012647561934, 652.3741740291551, 467.2373168652441, 652.374174029155, 467.237316865244, 687.3384871656958, 431.401264756194]",14,False,400.0
line_75615374_3103277_3103774,3103774.1.2.3,3103277.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04779999923706055,3p_oh_code1,line_75615374_3103277_3103774,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[452.95319437856625, 284.2916329857163, 429.9118579480186, 307.90744176087276, 429.91185794801856, 307.90744176087276, -452.95319437856625, -284.2916329857154, -429.9118579480186, -307.90744176087276, -429.91185794801856, -307.90744176087276, 429.9118579480186, 307.90744176087276, 452.9531943785661, 284.29163298571615, 429.91185794801845, 307.9074417608727, -429.9118579480186, -307.90744176087276, -452.9531943785661, -284.29163298571524, -429.91185794801845, -307.9074417608727, 429.91185794801856, 307.90744176087276, 429.91185794801845, 307.9074417608727, 452.9531943785661, 284.29163298571615, -429.91185794801856, -307.90744176087276, -429.91185794801845, -307.9074417608727, -452.9531943785661, -284.29163298571524, -452.95319437856625, -284.2916329857154, -429.9118579480186, -307.90744176087276, -429.91185794801856, -307.90744176087276, 452.95319437856625, 284.2916329857163, 429.9118579480186, 307.90744176087276, 429.91185794801856, 307.90744176087276, -429.9118579480186, -307.90744176087276, -452.9531943785661, -284.29163298571524, -429.91185794801845, -307.9074417608727, 429.9118579480186, 307.90744176087276, 452.9531943785661, 284.29163298571615, 429.91185794801845, 307.9074417608727, -429.91185794801856, -307.90744176087276, -429.91185794801845, -307.9074417608727, -452.9531943785661, -284.29163298571524, 429.91185794801856, 307.90744176087276, 429.91185794801845, 307.9074417608727, 452.9531943785661, 284.29163298571615]",15,False,400.0
line_75615375_3107042_3103906,3103906.1.2.3,3107042.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.019399999618530273,3p_oh_code4,line_75615375_3107042_3103906,400.0,0,0,3,1e-05,0.5875,0.01805,100.0,"[0.39167, -0.19583, -0.19583, -0.19583, 0.39167, -0.19583, -0.19583, -0.19583, 0.39167]",,0,3,1e-05,0.3745,0.155081,"[0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998]","[1115.092082338957, 711.0360378764001, 1059.740983146199, 753.3760957099748, 1059.740983146199, 753.3760957099752, -1115.092082338957, -711.0360378763997, -1059.740983146199, -753.3760957099748, -1059.740983146199, -753.3760957099752, 1059.740983146199, 753.3760957099748, 1115.092082338957, 711.0360378763999, 1059.740983146199, 753.3760957099751, -1059.740983146199, -753.3760957099748, -1115.092082338957, -711.0360378763995, -1059.740983146199, -753.3760957099751, 1059.740983146199, 753.3760957099752, 1059.740983146199, 753.3760957099751, 1115.0920823389572, 711.0360378764003, -1059.740983146199, -753.3760957099752, -1059.740983146199, -753.3760957099751, -1115.0920823389572, -711.0360378764, -1115.092082338957, -711.0360378763997, -1059.740983146199, -753.3760957099748, -1059.740983146199, -753.3760957099752, 1115.092082338957, 711.0360378764001, 1059.740983146199, 753.3760957099748, 1059.740983146199, 753.3760957099752, -1059.740983146199, -753.3760957099748, -1115.092082338957, -711.0360378763995, -1059.740983146199, -753.3760957099751, 1059.740983146199, 753.3760957099748, 1115.092082338957, 711.0360378763999, 1059.740983146199, 753.3760957099751, -1059.740983146199, -753.3760957099752, -1059.740983146199, -753.3760957099751, -1115.0920823389572, -711.0360378764, 1059.740983146199, 753.3760957099752, 1059.740983146199, 753.3760957099751, 1115.0920823389572, 711.0360378764003]",16,False,400.0
line_75615376_3104800_3103907,3103907.1.3,3104800.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.012899999618530274,2p_code2,line_75615376_3104800_3103907,400.0,0,0,2,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, 0.16627]","[116.65724194267644, -26.61732829765898, 57.87821301658978, -12.510361355398425, -116.65724194267644, 26.61732829765922, -57.87821301658978, 12.510361355398425, 57.87821301658978, -12.510361355398425, 116.65724194267642, -26.61732829765898, -57.87821301658978, 12.510361355398425, -116.65724194267642, 26.61732829765922, -116.65724194267644, 26.61732829765922, -57.87821301658978, 12.510361355398425, 116.65724194267644, -26.61732829765898, 57.87821301658978, -12.510361355398425, -57.87821301658978, 12.510361355398425, -116.65724194267642, 26.61732829765922, 57.87821301658978, -12.510361355398425, 116.65724194267642, -26.61732829765898]",17,False,400.0
line_75615377_3103907_3103411,3103411.1.2.3,3103907.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04729999923706055,3p_oh_code1,line_75615377_3103907_3103411,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[457.7412831912988, 287.2968300002145, 434.45638083260957, 311.1622773499596, 434.4563808326095, 311.16227734995965, -457.7412831912988, -287.2968300002136, -434.45638083260957, -311.1622773499596, -434.4563808326095, -311.16227734995965, 434.45638083260957, 311.1622773499596, 457.74128319129886, 287.29683000021447, 434.45638083260957, 311.16227734995965, -434.45638083260957, -311.1622773499596, -457.74128319129886, -287.29683000021356, -434.45638083260957, -311.16227734995965, 434.4563808326095, 311.16227734995965, 434.45638083260957, 311.16227734995965, 457.74128319129886, 287.2968300002146, -434.4563808326095, -311.16227734995965, -434.45638083260957, -311.16227734995965, -457.74128319129886, -287.2968300002137, -457.7412831912988, -287.2968300002136, -434.45638083260957, -311.1622773499596, -434.4563808326095, -311.16227734995965, 457.7412831912988, 287.2968300002145, 434.45638083260957, 311.1622773499596, 434.4563808326095, 311.16227734995965, -434.45638083260957, -311.1622773499596, -457.74128319129886, -287.29683000021356, -434.45638083260957, -311.16227734995965, 434.45638083260957, 311.1622773499596, 457.74128319129886, 287.29683000021447, 434.45638083260957, 311.16227734995965, -434.4563808326095, -311.16227734995965, -434.45638083260957, -311.16227734995965, -457.74128319129886, -287.2968300002137, 434.4563808326095, 311.16227734995965, 434.45638083260957, 311.16227734995965, 457.74128319129886, 287.2968300002146]",18,False,400.0
line_75615378_3103411_3103908,3103908.1.2.3,3103411.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04290000152587891,3p_oh_code1,line_75615378_3103411_3103908,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[504.68908101690243, 316.7631551626513, 479.01598487175096, 343.0763393417732, 479.01598487175096, 343.0763393417731, -504.68908101690243, -316.7631551626505, -479.01598487175096, -343.0763393417732, -479.01598487175096, -343.0763393417731, 479.01598487175096, 343.0763393417732, 504.6890810169023, 316.7631551626513, 479.01598487175085, 343.0763393417731, -479.01598487175096, -343.0763393417732, -504.6890810169023, -316.7631551626505, -479.01598487175085, -343.0763393417731, 479.01598487175096, 343.0763393417731, 479.01598487175085, 343.0763393417731, 504.68908101690226, 316.76315516265123, -479.01598487175096, -343.0763393417731, -479.01598487175085, -343.0763393417731, -504.68908101690226, -316.76315516265043, -504.68908101690243, -316.7631551626505, -479.01598487175096, -343.0763393417732, -479.01598487175096, -343.0763393417731, 504.68908101690243, 316.7631551626513, 479.01598487175096, 343.0763393417732, 479.01598487175096, 343.0763393417731, -479.01598487175096, -343.0763393417732, -504.6890810169023, -316.7631551626505, -479.01598487175085, -343.0763393417731, 479.01598487175096, 343.0763393417732, 504.6890810169023, 316.7631551626513, 479.01598487175085, 343.0763393417731, -479.01598487175096, -343.0763393417731, -479.01598487175085, -343.0763393417731, -504.68908101690226, -316.76315516265043, 479.01598487175096, 343.0763393417731, 479.01598487175085, 343.0763393417731, 504.68908101690226, 316.76315516265123]",19,False,400.0
line_75616045_3107648_3103775,3103775.1,3107648.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.010800000190734864,1p_code0,line_75616045_3107648_3103775,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[70.09030185669036, -16.634040603322898, -70.09030185669036, 16.6340406033231, -70.09030185669036, 16.6340406033231, 70.09030185669036, -16.634040603322898]",20,False,400.0
line_75616225_3107827_3103411,3103411.1,3107827.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.030100000381469726,1p_code0,line_75616225_3107827_3103411,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[25.148679861377403, -5.968360113349339, -25.148679861377403, 5.968360113349907, -25.148679861377403, 5.968360113349907, 25.148679861377403, -5.968360113349339]",21,False,400.0
line_75616334_3107932_3103774,3103774.1.2.3,3107932.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.01779999923706055,3p_code5,line_75616334_3107932_3103774,400.0,0,0,3,1e-05,1.29,0.01805,100.0,"[0.8600033333333333, -0.42999666666666664, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333, -0.42999666666666664, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333]",,0,3,1e-05,0.258,0.155081,"[0.1720033333333333, -0.08599666666666667, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333, -0.08599666666666667, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333]","[1202.5596816491247, 799.1248106038521, 1161.3813389272216, 809.0076128571086, 1161.3813389272213, 809.0076128571085, -1202.5596816491247, -799.1248106038518, -1161.3813389272216, -809.0076128571086, -1161.3813389272213, -809.0076128571085, 1161.3813389272216, 809.0076128571086, 1202.559681649125, 799.1248106038523, 1161.3813389272213, 809.0076128571087, -1161.3813389272216, -809.0076128571086, -1202.559681649125, -799.124810603852, -1161.3813389272213, -809.0076128571087, 1161.3813389272213, 809.0076128571085, 1161.3813389272213, 809.0076128571087, 1202.5596816491245, 799.1248106038522, -1161.3813389272213, -809.0076128571085, -1161.3813389272213, -809.0076128571087, -1202.5596816491245, -799.1248106038519, -1202.5596816491247, -799.1248106038518, -1161.3813389272216, -809.0076128571086, -1161.3813389272213, -809.0076128571085, 1202.5596816491247, 799.1248106038521, 1161.3813389272216, 809.0076128571086, 1161.3813389272213, 809.0076128571085, -1161.3813389272216, -809.0076128571086, -1202.559681649125, -799.124810603852, -1161.3813389272213, -809.0076128571087, 1161.3813389272216, 809.0076128571086, 1202.559681649125, 799.1248106038523, 1161.3813389272213, 809.0076128571087, -1161.3813389272213, -809.0076128571085, -1161.3813389272213, -809.0076128571087, -1202.5596816491245, -799.1248106038519, 1161.3813389272213, 809.0076128571085, 1161.3813389272213, 809.0076128571087, 1202.5596816491245, 799.1248106038522]",22,False,400.0
line_75616336_3107934_3104611,3104611.3,3107934.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017,1p_code0,line_75616336_3107934_3104611,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[44.527957260054116, -10.56750833462209, -44.527957260054116, 10.56750833462241, -44.527957260054116, 10.56750833462241, 44.527957260054116, -10.56750833462209]",23,False,400.0
line_75616397_3107994_3104662,3104662.1,3107994.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.024899999618530275,1p_code0,line_75616397_3107994_3104662,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[30.400613856137902, -7.214764836979263, -30.400613856137902, 7.214764836979732, -30.400613856137902, 7.214764836979732, 30.400613856137902, -7.214764836979263]",24,False,400.0
line_75616398_3107995_3103711,3103711.1.2.3,3107995.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.021500000000000002,3p_oh_code1,line_75616398_3107995_3103711,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[1007.0308067776543, 632.0530158055756, 955.8040224148157, 684.5569991281377, 955.8040224148154, 684.5569991281377, -1007.0308067776543, -632.0530158055751, -955.8040224148157, -684.5569991281377, -955.8040224148154, -684.5569991281377, 955.8040224148157, 684.5569991281377, 1007.0308067776543, 632.0530158055756, 955.8040224148154, 684.5569991281377, -955.8040224148157, -684.5569991281377, -1007.0308067776543, -632.0530158055751, -955.8040224148154, -684.5569991281377, 955.8040224148154, 684.5569991281377, 955.8040224148154, 684.5569991281377, 1007.0308067776541, 632.0530158055756, -955.8040224148154, -684.5569991281377, -955.8040224148154, -684.5569991281377, -1007.0308067776541, -632.0530158055751, -1007.0308067776543, -632.0530158055751, -955.8040224148157, -684.5569991281377, -955.8040224148154, -684.5569991281377, 1007.0308067776543, 632.0530158055756, 955.8040224148157, 684.5569991281377, 955.8040224148154, 684.5569991281377, -955.8040224148157, -684.5569991281377, -1007.0308067776543, -632.0530158055751, -955.8040224148154, -684.5569991281377, 955.8040224148157, 684.5569991281377, 1007.0308067776543, 632.0530158055756, 955.8040224148154, 684.5569991281377, -955.8040224148154, -684.5569991281377, -955.8040224148154, -684.5569991281377, -1007.0308067776541, -632.0530158055751, 955.8040224148154, 684.5569991281377, 955.8040224148154, 684.5569991281377, 1007.0308067776541, 632.0530158055756]",25,False,400.0
line_75616400_3107997_3104663,3104663.2,3107997.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027299999237060547,1p_code0,line_75616400_3107997_3104663,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[27.728032768341762, -6.580499879453842, -27.728032768341762, 6.580499879454356, -27.728032768341762, 6.580499879454356, 27.728032768341762, -6.580499879453842]",26,False,400.0
line_75616401_3107997_3104663,3104663.2,3107997.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027299999237060547,1p_code0,line_75616401_3107997_3104663,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[27.728032768341762, -6.580499879453842, -27.728032768341762, 6.580499879454356, -27.728032768341762, 6.580499879454356, 27.728032768341762, -6.580499879453842]",27,False,400.0
line_75616402_3107998_3104664,3104664.3,3107998.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.016600000381469728,1p_code0,line_75616402_3107998_3104664,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[45.600919037683724, -10.822146840979178, -45.600919037683724, 10.82214684097949, -45.600919037683724, 10.82214684097949, 45.600919037683724, -10.822146840979178]",28,False,400.0
line_75616420_3108016_3103795,3103795.1,3108016.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0155,1p_code0,line_75616420_3108016_3103795,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[48.83711441425291, -11.590170431521061, -48.83711441425291, 11.590170431521353, -48.83711441425291, 11.590170431521353, 48.83711441425291, -11.590170431521061]",29,False,400.0
line_75616421_3108017_3104670,3104670.3,3108017.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017399999618530275,1p_code0,line_75616421_3108017_3104670,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[43.50432701244274, -10.324577334890165, -43.50432701244274, 10.324577334890494, -43.50432701244274, 10.324577334890494, 43.50432701244274, -10.324577334890165]",30,False,400.0
line_75616565_3108133_3104765,3104765.1.2.3,3108133.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.012800000190734864,3p_code3,line_75616565_3108133_3104765,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1673.6258659726093, 1110.9669382885925, 1614.3876285175077, 1125.1841152778163, 1614.387628517508, 1125.1841152778163, -1673.6258659726093, -1110.9669382885922, -1614.3876285175077, -1125.1841152778163, -1614.387628517508, -1125.1841152778163, 1614.3876285175077, 1125.1841152778163, 1673.6258659726093, 1110.9669382885922, 1614.387628517508, 1125.1841152778163, -1614.3876285175077, -1125.1841152778163, -1673.6258659726093, -1110.966938288592, -1614.387628517508, -1125.1841152778163, 1614.387628517508, 1125.1841152778163, 1614.387628517508, 1125.1841152778163, 1673.6258659726095, 1110.966938288592, -1614.387628517508, -1125.1841152778163, -1614.387628517508, -1125.1841152778163, -1673.6258659726095, -1110.9669382885918, -1673.6258659726093, -1110.9669382885922, -1614.3876285175077, -1125.1841152778163, -1614.387628517508, -1125.1841152778163, 1673.6258659726093, 1110.9669382885925, 1614.3876285175077, 1125.1841152778163, 1614.387628517508, 1125.1841152778163, -1614.3876285175077, -1125.1841152778163, -1673.6258659726093, -1110.966938288592, -1614.387628517508, -1125.1841152778163, 1614.3876285175077, 1125.1841152778163, 1673.6258659726093, 1110.9669382885922, 1614.387628517508, 1125.1841152778163, -1614.387628517508, -1125.1841152778163, -1614.387628517508, -1125.1841152778163, -1673.6258659726095, -1110.9669382885918, 1614.387628517508, 1125.1841152778163, 1614.387628517508, 1125.1841152778163, 1673.6258659726095, 1110.966938288592]",31,False,400.0
