,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75611647_3102713_3102547,3102547.1,3102713.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0185,1p_code1,line_75611647_3102713_3102547,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[40.91758234707675, -9.71068333451754, -40.91758234707675, 9.710683334517888, -40.91758234707675, 9.710683334517888, 40.91758234707675, -9.71068333451754]",11,False,400.0
line_75611655_3102519_3102554,3102554.1.2.3,3102519.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04179999923706055,3p_oh_code2,line_75611655_3102519_3102554,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[517.9704004999899, 325.0990451638996, 491.6216951434468, 352.104683011716, 491.62169514344686, 352.104683011716, -517.9704004999899, -325.0990451638988, -491.6216951434468, -352.104683011716, -491.62169514344686, -352.104683011716, 491.6216951434468, 352.104683011716, 517.9704004999899, 325.09904516389975, 491.6216951434469, 352.1046830117161, -491.6216951434468, -352.104683011716, -517.9704004999899, -325.09904516389895, -491.6216951434469, -352.1046830117161, 491.62169514344686, 352.104683011716, 491.6216951434469, 352.1046830117161, 517.97040049999, 325.0990451638996, -491.62169514344686, -352.104683011716, -491.6216951434469, -352.1046830117161, -517.97040049999, -325.0990451638988, -517.9704004999899, -325.0990451638988, -491.6216951434468, -352.104683011716, -491.62169514344686, -352.104683011716, 517.9704004999899, 325.0990451638996, 491.6216951434468, 352.104683011716, 491.62169514344686, 352.104683011716, -491.6216951434468, -352.104683011716, -517.9704004999899, -325.09904516389895, -491.6216951434469, -352.1046830117161, 491.6216951434468, 352.104683011716, 517.9704004999899, 325.09904516389975, 491.6216951434469, 352.1046830117161, -491.62169514344686, -352.104683011716, -491.6216951434469, -352.1046830117161, -517.97040049999, -325.0990451638988, 491.62169514344686, 352.104683011716, 491.6216951434469, 352.1046830117161, 517.97040049999, 325.0990451638996]",12,False,400.0
line_75611669_3102583_3102563,3102563.1.2.3,3102583.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.052299999237060545,3p_oh_code2,line_75611669_3102583_3102563,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[413.980165613028, 259.8305934618562, 392.9213533784654, 281.4144492534857, 392.9213533784653, 281.4144492534857, -413.980165613028, -259.83059346185524, -392.9213533784654, -281.4144492534857, -392.9213533784653, -281.4144492534857, 392.9213533784654, 281.4144492534857, 413.98016561302813, 259.8305934618563, 392.9213533784654, 281.4144492534857, -392.9213533784654, -281.4144492534857, -413.98016561302813, -259.83059346185536, -392.9213533784654, -281.4144492534857, 392.9213533784653, 281.4144492534857, 392.9213533784654, 281.4144492534857, 413.9801656130281, 259.83059346185627, -392.9213533784653, -281.4144492534857, -392.9213533784654, -281.4144492534857, -413.9801656130281, -259.8305934618553, -413.980165613028, -259.83059346185524, -392.9213533784654, -281.4144492534857, -392.9213533784653, -281.4144492534857, 413.980165613028, 259.8305934618562, 392.9213533784654, 281.4144492534857, 392.9213533784653, 281.4144492534857, -392.9213533784654, -281.4144492534857, -413.98016561302813, -259.83059346185536, -392.9213533784654, -281.4144492534857, 392.9213533784654, 281.4144492534857, 413.98016561302813, 259.8305934618563, 392.9213533784654, 281.4144492534857, -392.9213533784653, -281.4144492534857, -392.9213533784654, -281.4144492534857, -413.9801656130281, -259.8305934618553, 392.9213533784653, 281.4144492534857, 392.9213533784654, 281.4144492534857, 413.9801656130281, 259.83059346185627]",13,False,400.0
line_75611697_3102962_3102533,3102533.1,3102962.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017200000762939455,1p_code1,line_75611697_3102962_3102533,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[44.01018836301226, -10.444629867439254, -44.01018836301226, 10.444629867439579, -44.01018836301226, 10.444629867439579, 44.01018836301226, -10.444629867439254]",14,False,400.0
line_75611708_3102970_3102583,3102583.3,3102970.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.025500000000000002,1p_code1,line_75611708_3102970_3102583,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[29.68530484003608, -7.045005556414459, -29.68530484003608, 7.04500555641494, -29.68530484003608, 7.04500555641494, 29.68530484003608, -7.045005556414459]",15,False,400.0
line_75611709_3102542_3102584,3102584.2,3102542.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027600000381469727,1p_code1,line_75611709_3102542_3102584,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[27.426639962264026, -6.508972434985168, -27.426639962264026, 6.508972434985688, -27.426639962264026, 6.508972434985688, 27.426639962264026, -6.508972434985168]",16,False,400.0
line_75611731_3102983_3102542,3102542.3,3102983.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.015800000190734863,1p_code1,line_75611731_3102983_3102542,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[47.90982685334466, -11.370103767082345, -47.90982685334466, 11.370103767082643, -47.90982685334466, 11.370103767082643, 47.90982685334466, -11.370103767082345]",17,False,400.0
line_75611734_3102986_3102384,3102384.1,3102986.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.016899999618530274,1p_code1,line_75611734_3102986_3102384,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[44.79143730813593, -10.630038209681263, -44.79143730813593, 10.630038209681581, -44.79143730813593, 10.630038209681581, 44.79143730813593, -10.630038209681263]",18,False,400.0
line_75611735_3102383_3102542,3102542.1.2.3,3102383.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.0430999984741211,3p_oh_code2,line_75611735_3102383_3102542,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[502.34717197773443, 315.2932789076412, 476.7932067157092, 341.4843620027568, 476.79320671570923, 341.4843620027568, -502.34717197773443, -315.2932789076404, -476.7932067157092, -341.4843620027568, -476.79320671570923, -341.4843620027568, 476.7932067157092, 341.4843620027568, 502.34717197773443, 315.2932789076412, 476.79320671570923, 341.4843620027568, -476.7932067157092, -341.4843620027568, -502.34717197773443, -315.2932789076404, -476.79320671570923, -341.4843620027568, 476.79320671570923, 341.4843620027568, 476.79320671570923, 341.4843620027568, 502.3471719777345, 315.29327890764125, -476.79320671570923, -341.4843620027568, -476.79320671570923, -341.4843620027568, -502.3471719777345, -315.29327890764046, -502.34717197773443, -315.2932789076404, -476.7932067157092, -341.4843620027568, -476.79320671570923, -341.4843620027568, 502.34717197773443, 315.2932789076412, 476.7932067157092, 341.4843620027568, 476.79320671570923, 341.4843620027568, -476.7932067157092, -341.4843620027568, -502.34717197773443, -315.2932789076404, -476.79320671570923, -341.4843620027568, 476.7932067157092, 341.4843620027568, 502.34717197773443, 315.2932789076412, 476.79320671570923, 341.4843620027568, -476.79320671570923, -341.4843620027568, -476.79320671570923, -341.4843620027568, -502.3471719777345, -315.29327890764046, 476.79320671570923, 341.4843620027568, 476.79320671570923, 341.4843620027568, 502.3471719777345, 315.29327890764125]",19,False,400.0
line_75611775_3102287_3102618,3102618.3,3102287.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.023,1p_code1,line_75611775_3102287_3102618,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[32.911968409605215, -7.810767029937869, -32.911968409605215, 7.810767029938303, -32.911968409605215, 7.810767029938303, 32.911968409605215, -7.810767029937869]",20,False,400.0
line_75611786_3103010_3102583,3102583.3,3103010.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.015100000381469726,1p_code1,line_75611786_3103010_3102583,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[50.13081154288299, -11.89719451325544, -50.13081154288299, 11.897194513255725, -50.13081154288299, 11.897194513255725, 50.13081154288299, -11.89719451325544]",21,False,400.0
line_75611837_3103037_3102645,3102645.3,3103037.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017700000762939455,1p_code1,line_75611837_3103037_3102645,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[42.76696275662807, -10.14958383870379, -42.76696275662807, 10.149583838704125, -42.76696275662807, 10.149583838704125, 42.76696275662807, -10.14958383870379]",22,False,400.0
line_75611838_3103038_3102554,3102554.2,3103038.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.024899999618530275,1p_code1,line_75611838_3103038_3102554,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[30.400613856137902, -7.214764836979263, -30.400613856137902, 7.214764836979732, -30.400613856137902, 7.214764836979732, 30.400613856137902, -7.214764836979263]",23,False,400.0
line_75611856_3103045_3102554,3102554.3,3103045.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.031700000762939454,1p_code1,line_75611856_3103045_3102554,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[23.879345589981863, -5.667117897946188, -23.879345589981863, 5.6671178979467856, -23.879345589981863, 5.6671178979467856, 23.879345589981863, -5.667117897946188]",24,False,400.0
line_75611892_3102702_3102663,3102663.2,3102702.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027700000762939454,1p_code1,line_75611892_3102702_3102663,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[27.327626446628, -6.4854742505610945, -27.327626446628, 6.485474250561617, -27.327626446628, 6.485474250561617, 27.327626446628, -6.4854742505610945]",25,False,400.0
