,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75608722_3099345_3097838,3097838.1.2.3,3099345.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.015600000381469727,3p_code1,line_75608722_3099345_3097838,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1373.2314666552525, 911.5626073243913, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041214, -1373.2314666552525, -911.5626073243909, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041214, 1324.625733823042, 923.2279832041214, 1373.231466655253, 911.5626073243913, 1324.625733823042, 923.2279832041213, -1324.625733823042, -923.2279832041214, -1373.231466655253, -911.5626073243909, -1324.625733823042, -923.2279832041213, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041213, 1373.2314666552525, 911.5626073243913, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041213, -1373.2314666552525, -911.5626073243909, -1373.2314666552525, -911.5626073243909, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041214, 1373.2314666552525, 911.5626073243913, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041214, -1324.625733823042, -923.2279832041214, -1373.231466655253, -911.5626073243909, -1324.625733823042, -923.2279832041213, 1324.625733823042, 923.2279832041214, 1373.231466655253, 911.5626073243913, 1324.625733823042, 923.2279832041213, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041213, -1373.2314666552525, -911.5626073243909, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041213, 1373.2314666552525, 911.5626073243913]",24,False,400.0
line_75608723_3099345_3097838,3097838.1.2.3,3099345.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.015600000381469727,3p_code1,line_75608723_3099345_3097838,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1373.2314666552525, 911.5626073243913, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041214, -1373.2314666552525, -911.5626073243909, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041214, 1324.625733823042, 923.2279832041214, 1373.231466655253, 911.5626073243913, 1324.625733823042, 923.2279832041213, -1324.625733823042, -923.2279832041214, -1373.231466655253, -911.5626073243909, -1324.625733823042, -923.2279832041213, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041213, 1373.2314666552525, 911.5626073243913, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041213, -1373.2314666552525, -911.5626073243909, -1373.2314666552525, -911.5626073243909, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041214, 1373.2314666552525, 911.5626073243913, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041214, -1324.625733823042, -923.2279832041214, -1373.231466655253, -911.5626073243909, -1324.625733823042, -923.2279832041213, 1324.625733823042, 923.2279832041214, 1373.231466655253, 911.5626073243913, 1324.625733823042, 923.2279832041213, -1324.625733823042, -923.2279832041214, -1324.625733823042, -923.2279832041213, -1373.2314666552525, -911.5626073243909, 1324.625733823042, 923.2279832041214, 1324.625733823042, 923.2279832041213, 1373.2314666552525, 911.5626073243913]",25,False,400.0
line_75608724_3099346_3097838,3097838.1.2.3,3099346.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.020799999237060548,3p_code1,line_75608724_3099346_3097838,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1029.92366295373, 683.6719972881996, 993.4693611010123, 692.4210297328514, 993.4693611010122, 692.4210297328515, -1029.92366295373, -683.6719972881992, -993.4693611010123, -692.4210297328514, -993.4693611010122, -692.4210297328515, 993.4693611010123, 692.4210297328514, 1029.9236629537295, 683.6719972881992, 993.4693611010119, 692.4210297328511, -993.4693611010123, -692.4210297328514, -1029.9236629537295, -683.6719972881989, -993.4693611010119, -692.4210297328511, 993.4693611010122, 692.4210297328515, 993.4693611010119, 692.4210297328511, 1029.9236629537295, 683.6719972881995, -993.4693611010122, -692.4210297328515, -993.4693611010119, -692.4210297328511, -1029.9236629537295, -683.6719972881991, -1029.92366295373, -683.6719972881992, -993.4693611010123, -692.4210297328514, -993.4693611010122, -692.4210297328515, 1029.92366295373, 683.6719972881996, 993.4693611010123, 692.4210297328514, 993.4693611010122, 692.4210297328515, -993.4693611010123, -692.4210297328514, -1029.9236629537295, -683.6719972881989, -993.4693611010119, -692.4210297328511, 993.4693611010123, 692.4210297328514, 1029.9236629537295, 683.6719972881992, 993.4693611010119, 692.4210297328511, -993.4693611010122, -692.4210297328515, -993.4693611010119, -692.4210297328511, -1029.9236629537295, -683.6719972881991, 993.4693611010122, 692.4210297328515, 993.4693611010119, 692.4210297328511, 1029.9236629537295, 683.6719972881995]",26,False,400.0
line_75608747_3099366_3097332,3097332.1.2.3,3099366.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.029399999618530275,3p_code1,line_75608747_3099366_3097332,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[728.6534585587548, 483.68629954101453, 702.8626605804382, 489.8760910558099, 702.8626605804383, 489.87609105580987, -728.6534585587548, -483.68629954101397, -702.8626605804382, -489.8760910558099, -702.8626605804383, -489.87609105580987, 702.8626605804382, 489.8760910558099, 728.6534585587548, 483.68629954101453, 702.8626605804383, 489.87609105580987, -702.8626605804382, -489.8760910558099, -728.6534585587548, -483.68629954101397, -702.8626605804383, -489.87609105580987, 702.8626605804383, 489.87609105580987, 702.8626605804383, 489.87609105580987, 728.6534585587548, 483.6862995410144, -702.8626605804383, -489.87609105580987, -702.8626605804383, -489.87609105580987, -728.6534585587548, -483.68629954101385, -728.6534585587548, -483.68629954101397, -702.8626605804382, -489.8760910558099, -702.8626605804383, -489.87609105580987, 728.6534585587548, 483.68629954101453, 702.8626605804382, 489.8760910558099, 702.8626605804383, 489.87609105580987, -702.8626605804382, -489.8760910558099, -728.6534585587548, -483.68629954101397, -702.8626605804383, -489.87609105580987, 702.8626605804382, 489.8760910558099, 728.6534585587548, 483.68629954101453, 702.8626605804383, 489.87609105580987, -702.8626605804383, -489.87609105580987, -702.8626605804383, -489.87609105580987, -728.6534585587548, -483.68629954101385, 702.8626605804383, 489.87609105580987, 702.8626605804383, 489.87609105580987, 728.6534585587548, 483.6862995410144]",27,False,400.0
line_75608768_3099387_3097338,3097338.1.2.3,3099387.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.022100000381469725,3p_code1,line_75608768_3099387_3097338,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[969.339865787074, 643.4559627391408, 935.0299364822822, 651.6903457722902, 935.0299364822821, 651.6903457722904, -969.339865787074, -643.4559627391403, -935.0299364822822, -651.6903457722902, -935.0299364822821, -651.6903457722904, 935.0299364822822, 651.6903457722902, 969.339865787074, 643.4559627391407, 935.0299364822822, 651.6903457722904, -935.0299364822822, -651.6903457722902, -969.339865787074, -643.4559627391402, -935.0299364822822, -651.6903457722904, 935.0299364822821, 651.6903457722904, 935.0299364822822, 651.6903457722904, 969.3398657870739, 643.4559627391409, -935.0299364822821, -651.6903457722904, -935.0299364822822, -651.6903457722904, -969.3398657870739, -643.4559627391404, -969.339865787074, -643.4559627391403, -935.0299364822822, -651.6903457722902, -935.0299364822821, -651.6903457722904, 969.339865787074, 643.4559627391408, 935.0299364822822, 651.6903457722902, 935.0299364822821, 651.6903457722904, -935.0299364822822, -651.6903457722902, -969.339865787074, -643.4559627391402, -935.0299364822822, -651.6903457722904, 935.0299364822822, 651.6903457722902, 969.339865787074, 643.4559627391407, 935.0299364822822, 651.6903457722904, -935.0299364822821, -651.6903457722904, -935.0299364822822, -651.6903457722904, -969.3398657870739, -643.4559627391404, 935.0299364822821, 651.6903457722904, 935.0299364822822, 651.6903457722904, 969.3398657870739, 643.4559627391409]",28,False,400.0
line_75608801_3099414_3097343,3097343.1.2.3,3099414.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.014300000190734864,3p_code1,line_75608801_3099414_3097343,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1498.0707075478347, 994.4319463161787, 1445.0462711415073, 1007.1578110536975, 1445.046271141507, 1007.1578110536972, -1498.0707075478347, -994.4319463161785, -1445.0462711415073, -1007.1578110536975, -1445.046271141507, -1007.1578110536972, 1445.0462711415073, 1007.1578110536975, 1498.0707075478354, 994.431946316179, 1445.0462711415073, 1007.1578110536975, -1445.0462711415073, -1007.1578110536975, -1498.0707075478354, -994.4319463161788, -1445.0462711415073, -1007.1578110536975, 1445.046271141507, 1007.1578110536972, 1445.0462711415073, 1007.1578110536975, 1498.0707075478351, 994.4319463161788, -1445.046271141507, -1007.1578110536972, -1445.0462711415073, -1007.1578110536975, -1498.0707075478351, -994.4319463161786, -1498.0707075478347, -994.4319463161785, -1445.0462711415073, -1007.1578110536975, -1445.046271141507, -1007.1578110536972, 1498.0707075478347, 994.4319463161787, 1445.0462711415073, 1007.1578110536975, 1445.046271141507, 1007.1578110536972, -1445.0462711415073, -1007.1578110536975, -1498.0707075478354, -994.4319463161788, -1445.0462711415073, -1007.1578110536975, 1445.0462711415073, 1007.1578110536975, 1498.0707075478354, 994.431946316179, 1445.0462711415073, 1007.1578110536975, -1445.046271141507, -1007.1578110536972, -1445.0462711415073, -1007.1578110536975, -1498.0707075478351, -994.4319463161786, 1445.046271141507, 1007.1578110536972, 1445.0462711415073, 1007.1578110536975, 1498.0707075478351, 994.4319463161788]",29,False,400.0
line_75608898_3099501_3097189,3097189.1.2.3,3099501.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.02129999923706055,3p_code1,line_75608898_3099501_3097189,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1005.7470502813253, 667.6233582793599, 970.1484832445342, 676.1670143681894, 970.1484832445344, 676.1670143681895, -1005.7470502813253, -667.6233582793594, -970.1484832445342, -676.1670143681894, -970.1484832445344, -676.1670143681895, 970.1484832445342, 676.1670143681894, 1005.7470502813255, 667.62335827936, 970.1484832445345, 676.1670143681896, -970.1484832445342, -676.1670143681894, -1005.7470502813255, -667.6233582793595, -970.1484832445345, -676.1670143681896, 970.1484832445344, 676.1670143681895, 970.1484832445345, 676.1670143681896, 1005.7470502813256, 667.6233582793603, -970.1484832445344, -676.1670143681895, -970.1484832445345, -676.1670143681896, -1005.7470502813256, -667.6233582793599, -1005.7470502813253, -667.6233582793594, -970.1484832445342, -676.1670143681894, -970.1484832445344, -676.1670143681895, 1005.7470502813253, 667.6233582793599, 970.1484832445342, 676.1670143681894, 970.1484832445344, 676.1670143681895, -970.1484832445342, -676.1670143681894, -1005.7470502813255, -667.6233582793595, -970.1484832445345, -676.1670143681896, 970.1484832445342, 676.1670143681894, 1005.7470502813255, 667.62335827936, 970.1484832445345, 676.1670143681896, -970.1484832445344, -676.1670143681895, -970.1484832445345, -676.1670143681896, -1005.7470502813256, -667.6233582793599, 970.1484832445344, 676.1670143681895, 970.1484832445345, 676.1670143681896, 1005.7470502813256, 667.6233582793603]",30,False,400.0
line_75608929_3099531_3097343,3097343.1.2.3,3099531.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.026899999618530273,3p_code1,line_75608929_3099531_3097343,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[796.3721824334576, 528.638558500144, 768.1844701108977, 535.4036094575578, 768.1844701108978, 535.4036094575579, -796.3721824334576, -528.6385585001435, -768.1844701108977, -535.4036094575578, -768.1844701108978, -535.4036094575579, 768.1844701108977, 535.4036094575578, 796.3721824334572, 528.6385585001437, 768.1844701108976, 535.4036094575579, -768.1844701108977, -535.4036094575578, -796.3721824334572, -528.6385585001433, -768.1844701108976, -535.4036094575579, 768.1844701108978, 535.4036094575579, 768.1844701108976, 535.4036094575579, 796.3721824334574, 528.638558500144, -768.1844701108978, -535.4036094575579, -768.1844701108976, -535.4036094575579, -796.3721824334574, -528.6385585001435, -796.3721824334576, -528.6385585001435, -768.1844701108977, -535.4036094575578, -768.1844701108978, -535.4036094575579, 796.3721824334576, 528.638558500144, 768.1844701108977, 535.4036094575578, 768.1844701108978, 535.4036094575579, -768.1844701108977, -535.4036094575578, -796.3721824334572, -528.6385585001433, -768.1844701108976, -535.4036094575579, 768.1844701108977, 535.4036094575578, 796.3721824334572, 528.6385585001437, 768.1844701108976, 535.4036094575579, -768.1844701108978, -535.4036094575579, -768.1844701108976, -535.4036094575579, -796.3721824334574, -528.6385585001435, 768.1844701108978, 535.4036094575579, 768.1844701108976, 535.4036094575579, 796.3721824334574, 528.638558500144]",31,False,400.0
line_75608937_3099538_3097596,3097596.1.2.3,3099538.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.010199999809265137,3p_code1,line_75608937_3099538_3097596,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[2100.2364513977113, 1394.154636069438, 2025.8982685640856, 1411.9957999495077, 2025.8982685640856, 1411.9957999495075, -2100.2364513977113, -1394.1546360694379, -2025.8982685640856, -1411.9957999495077, -2025.8982685640856, -1411.9957999495075, 2025.8982685640856, 1411.9957999495077, 2100.2364513977104, 1394.1546360694374, 2025.8982685640851, 1411.9957999495073, -2025.8982685640856, -1411.9957999495077, -2100.2364513977104, -1394.1546360694372, -2025.8982685640851, -1411.9957999495073, 2025.8982685640856, 1411.9957999495075, 2025.8982685640851, 1411.9957999495073, 2100.236451397711, 1394.1546360694374, -2025.8982685640856, -1411.9957999495075, -2025.8982685640851, -1411.9957999495073, -2100.236451397711, -1394.1546360694372, -2100.2364513977113, -1394.1546360694379, -2025.8982685640856, -1411.9957999495077, -2025.8982685640856, -1411.9957999495075, 2100.2364513977113, 1394.154636069438, 2025.8982685640856, 1411.9957999495077, 2025.8982685640856, 1411.9957999495075, -2025.8982685640856, -1411.9957999495077, -2100.2364513977104, -1394.1546360694372, -2025.8982685640851, -1411.9957999495073, 2025.8982685640856, 1411.9957999495077, 2100.2364513977104, 1394.1546360694374, 2025.8982685640851, 1411.9957999495073, -2025.8982685640856, -1411.9957999495075, -2025.8982685640851, -1411.9957999495073, -2100.236451397711, -1394.1546360694372, 2025.8982685640856, 1411.9957999495075, 2025.8982685640851, 1411.9957999495073, 2100.236451397711, 1394.1546360694374]",32,False,400.0
line_75608938_3099539_3097596,3097596.1.2.3,3099539.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.026200000762939452,3p_code1,line_75608938_3099539_3097596,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[817.6492664065389, 542.7624659503534, 788.7084485193631, 549.7082622432752, 788.7084485193631, 549.7082622432753, -817.6492664065389, -542.762465950353, -788.7084485193631, -549.7082622432752, -788.7084485193631, -549.7082622432753, 788.7084485193631, 549.7082622432752, 817.6492664065387, 542.7624659503533, 788.708448519363, 549.7082622432753, -788.7084485193631, -549.7082622432752, -817.6492664065387, -542.7624659503529, -788.708448519363, -549.7082622432753, 788.7084485193631, 549.7082622432753, 788.708448519363, 549.7082622432753, 817.6492664065389, 542.7624659503535, -788.7084485193631, -549.7082622432753, -788.708448519363, -549.7082622432753, -817.6492664065389, -542.7624659503531, -817.6492664065389, -542.762465950353, -788.7084485193631, -549.7082622432752, -788.7084485193631, -549.7082622432753, 817.6492664065389, 542.7624659503534, 788.7084485193631, 549.7082622432752, 788.7084485193631, 549.7082622432753, -788.7084485193631, -549.7082622432752, -817.6492664065387, -542.7624659503529, -788.708448519363, -549.7082622432753, 788.7084485193631, 549.7082622432752, 817.6492664065387, 542.7624659503533, 788.708448519363, 549.7082622432753, -788.7084485193631, -549.7082622432753, -788.708448519363, -549.7082622432753, -817.6492664065389, -542.7624659503531, 788.7084485193631, 549.7082622432753, 788.708448519363, 549.7082622432753, 817.6492664065389, 542.7624659503535]",33,False,400.0
line_75608941_3099542_3097338,3097338.1.2.3,3099542.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.011899999618530274,3p_code1,line_75608941_3099542_3097338,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1800.2026966715139, 1194.9897040207197, 1736.4842533916185, 1210.2821304078943, 1736.4842533916187, 1210.282130407894, -1800.2026966715139, -1194.9897040207195, -1736.4842533916185, -1210.2821304078943, -1736.4842533916187, -1210.282130407894, 1736.4842533916185, 1210.2821304078943, 1800.2026966715139, 1194.9897040207197, 1736.4842533916187, 1210.282130407894, -1736.4842533916185, -1210.2821304078943, -1800.2026966715139, -1194.9897040207195, -1736.4842533916187, -1210.282130407894, 1736.4842533916187, 1210.282130407894, 1736.4842533916187, 1210.282130407894, 1800.202696671514, 1194.9897040207195, -1736.4842533916187, -1210.282130407894, -1736.4842533916187, -1210.282130407894, -1800.202696671514, -1194.9897040207193, -1800.2026966715139, -1194.9897040207195, -1736.4842533916185, -1210.2821304078943, -1736.4842533916187, -1210.282130407894, 1800.2026966715139, 1194.9897040207197, 1736.4842533916185, 1210.2821304078943, 1736.4842533916187, 1210.282130407894, -1736.4842533916185, -1210.2821304078943, -1800.2026966715139, -1194.9897040207195, -1736.4842533916187, -1210.282130407894, 1736.4842533916185, 1210.2821304078943, 1800.2026966715139, 1194.9897040207197, 1736.4842533916187, 1210.282130407894, -1736.4842533916187, -1210.282130407894, -1736.4842533916187, -1210.282130407894, -1800.202696671514, -1194.9897040207193, 1736.4842533916187, 1210.282130407894, 1736.4842533916187, 1210.282130407894, 1800.202696671514, 1194.9897040207195]",34,False,400.0
line_75608942_3099543_3097338,3097338.1.2.3,3099543.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.022899999618530273,3p_code1,line_75608942_3099543_3097338,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[935.476496092758, 620.9771728767778, 902.365165815244, 628.9238921433804, 902.365165815244, 628.9238921433805, -935.476496092758, -620.9771728767773, -902.365165815244, -628.9238921433804, -902.365165815244, -628.9238921433805, 902.365165815244, 628.9238921433804, 935.4764960927579, 620.9771728767774, 902.3651658152439, 628.9238921433804, -902.365165815244, -628.9238921433804, -935.4764960927579, -620.977172876777, -902.3651658152439, -628.9238921433804, 902.365165815244, 628.9238921433805, 902.3651658152439, 628.9238921433804, 935.4764960927579, 620.9771728767776, -902.365165815244, -628.9238921433805, -902.3651658152439, -628.9238921433804, -935.4764960927579, -620.9771728767771, -935.476496092758, -620.9771728767773, -902.365165815244, -628.9238921433804, -902.365165815244, -628.9238921433805, 935.476496092758, 620.9771728767778, 902.365165815244, 628.9238921433804, 902.365165815244, 628.9238921433805, -902.365165815244, -628.9238921433804, -935.4764960927579, -620.977172876777, -902.3651658152439, -628.9238921433804, 902.365165815244, 628.9238921433804, 935.4764960927579, 620.9771728767774, 902.3651658152439, 628.9238921433804, -902.365165815244, -628.9238921433805, -902.3651658152439, -628.9238921433804, -935.4764960927579, -620.9771728767771, 902.365165815244, 628.9238921433805, 902.3651658152439, 628.9238921433804, 935.4764960927579, 620.9771728767776]",35,False,400.0
line_75608945_3099546_3097343,3097343.1.2.3,3099546.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.0125,3p_code1,line_75608945_3099546_3097343,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1713.7929122934506, 1137.630161759535, 1653.1329562355227, 1152.1885512134377, 1653.1329562355227, 1152.1885512134374, -1713.7929122934506, -1137.6301617595348, -1653.1329562355227, -1152.1885512134377, -1653.1329562355227, -1152.1885512134374, 1653.1329562355227, 1152.1885512134377, 1713.7929122934506, 1137.6301617595352, 1653.1329562355227, 1152.1885512134374, -1653.1329562355227, -1152.1885512134377, -1713.7929122934506, -1137.630161759535, -1653.1329562355227, -1152.1885512134374, 1653.1329562355227, 1152.1885512134374, 1653.1329562355227, 1152.1885512134374, 1713.7929122934506, 1137.630161759535, -1653.1329562355227, -1152.1885512134374, -1653.1329562355227, -1152.1885512134374, -1713.7929122934506, -1137.6301617595348, -1713.7929122934506, -1137.6301617595348, -1653.1329562355227, -1152.1885512134377, -1653.1329562355227, -1152.1885512134374, 1713.7929122934506, 1137.630161759535, 1653.1329562355227, 1152.1885512134377, 1653.1329562355227, 1152.1885512134374, -1653.1329562355227, -1152.1885512134377, -1713.7929122934506, -1137.630161759535, -1653.1329562355227, -1152.1885512134374, 1653.1329562355227, 1152.1885512134377, 1713.7929122934506, 1137.6301617595352, 1653.1329562355227, 1152.1885512134374, -1653.1329562355227, -1152.1885512134374, -1653.1329562355227, -1152.1885512134374, -1713.7929122934506, -1137.6301617595348, 1653.1329562355227, 1152.1885512134374, 1653.1329562355227, 1152.1885512134374, 1713.7929122934506, 1137.630161759535]",36,False,400.0
