6617,13253546.086709399,19006682.124173213
6629,13253625.855802381,19006669.32789332
6643,13254256.431530513,19006658.440993883
6647,13253885.483425474,19006627.57633504
6648,13253696.98280734,19006891.960594635
6655,13253916.384394439,19006649.92359317
6657,13253703.308162779,19006930.66787674
6665,13253315.175696976,19006806.260295864
6696,13253453.440891055,19006826.683246125
6699,13253493.023428038,19006924.768472854
6700,13253605.305051459,19006906.705236234
6706,13253721.150948485,19007042.013083976
6707,13253437.203190045,19006724.346398935
6709,13253374.450825917,19006709.742984027
6745,13253310.648453973,19006753.90459937
6746,13253912.13614386,19006623.233407483
6757,13253621.448416352,19007008.056197904
6758,13254673.336369226,19006549.928509716
6765,13254005.278814215,19006875.677129284
6777,13253797.82248658,19006908.831814926
6810,13254293.012574332,19006627.369755007
6851,13253761.665272934,19006680.99568101
6853,13253940.011613732,19006652.16384023
6858,13253706.319068866,19007006.60007301
6892,13253745.355317883,19006987.215453424
6954,13253952.740391605,19006822.55778737
6976,13253981.434263593,19006499.11198149
6986,13253564.38085556,19006913.297923267
7010,13253459.418147903,19006696.078308295
7013,13253998.968791272,19006750.273058966
7016,13253587.767004909,19006675.44201596
7017,13253622.413537158,19006894.875814606
7019,13253881.79040576,19006667.788830183
7023,13253694.518384997,19006932.391821533
7025,13254172.41948298,19006614.600969866
7026,13254215.176615201,19006397.451227587
7032,13253680.937852377,19006768.56036366
7033,13253414.329316627,19006737.5869427
7035,13253620.420081254,19006944.274598315
7054,13253801.26629088,19006674.581275597
7056,13254739.97050615,19006525.834058627
7075,13254593.575339176,19006517.13335854
7092,13253671.465863395,19006886.980121102
7100,13254198.830088304,19006376.06011981
7109,13254209.663527833,19006575.456166945
7117,13254256.278700061,19006453.80377081
7138,13253810.778249016,19006864.562507052
7139,13254008.722681232,19006641.07196583
7145,13254268.998952458,19006672.40456415
7160,13254224.33385832,19006455.531867255
7167,13253786.009951558,19006901.63528447
7174,13253775.659144863,19006645.239179928
7179,13253328.51743556,19006717.126603678
7180,13254714.446726998,19006559.502901997
7202,13253428.60686081,19006701.0341173
7208,13253522.832114706,19006710.515119534
7209,13254272.197222624,19006757.70482668
7212,13254025.599185593,19006872.15977174
7213,13254289.04753255,19006602.503834236
7224,13254035.150857585,19006837.58113297
7225,13254316.708359959,19006776.309774414
7236,13254289.981442936,19006665.801102646
7255,13254422.37123413,19006775.3056073
7266,13253977.65801403,19006475.539387755
7273,13253265.099770444,19006723.6010949
7300,13254001.473155182,19006483.99437947
7304,13254020.542704608,19006605.92599869
7311,13254068.549517166,19006631.38348756
7315,13253801.912457334,19006761.697967246
7318,13254298.913505098,19006928.34658006
7350,13253774.620695148,19006638.64954813
7356,13253497.187251683,19006894.442425385
7363,13253712.234879378,19006689.035718717
7369,13253797.115237912,19006632.696800545
7375,13254260.396593833,19006683.185136486
7387,13253182.721309606,19006527.60639718
7389,13254072.483553601,19006831.567485936
7392,13253482.756927054,19006726.075264648
7393,13254421.70036158,19006827.8882306
7394,13253490.012483053,19006849.056829765
7408,13254259.970589504,19006419.982331607
7411,13253710.284128422,19007031.365489304
7412,13254284.753063226,19006837.155071426
7413,13254713.057179434,19006400.559590437
7414,13253590.929842466,19006961.094092567
7416,13254534.174455712,19006790.317894712
7417,13253487.453403512,19006890.31769445
7420,13254886.552229328,19006548.470923405
7428,13254008.931022683,19006531.825208493
7436,13254918.76997129,19006606.856370617
7438,13254326.198246216,19006556.690822802
7439,13253989.847614953,19006488.25401843
7443,13254274.026980223,19006565.121104095
7450,13254321.040973164,19006860.38042946
7455,13254439.872560386,19006679.797339074
7456,13254117.040639779,19006590.35714896
7471,13253889.91380322,19006693.247040495
7489,13254547.453659719,19006520.37877445
7490,13254710.093424665,19006592.417832498
7491,13253699.103496209,19006657.534227908
7495,13254447.802663691,19006729.418159537
7500,13254496.794473385,19006529.305008635
7502,13254308.778291812,19006726.490131527
7507,13254120.384184968,19006388.61197656
7509,13253636.185801232,19007043.38084731
7518,13254583.799750958,19006749.025514524
7523,13254385.836057264,19006547.024596263
7524,13253771.69497336,19006615.452300735
7526,13254249.670226125,19006412.761628613
7527,13254593.571600307,19006538.274593282
7530,13253810.818037305,19006639.58174772
7532,13253736.719729591,19006651.48697945
7540,13253673.193054603,19006739.94815343
7562,13253782.328182882,19006878.22938512
7589,13254264.267133087,19006708.00673437
7637,13253817.575738393,19006905.635795414
7651,13253723.44649103,19006887.695399318
7652,13253982.171985198,19006602.939384107
7653,13253821.688659178,19006628.73221283
7659,13254079.646324651,19006410.388322547
7660,13253748.20308185,19006916.816597737
7714,13253447.483220343,19006846.539434113
7731,13254121.136015056,19006412.663713165
7739,13254882.951936446,19006598.76892764
7768,13253740.218322767,19006641.84010238
7774,13253534.89274842,19006918.064143155
7787,13253615.581889957,19006512.541677818
7814,13253781.513037099,19006677.788425334
7841,13254064.869381614,19006598.74316907
7842,13253727.476118349,19007081.77030005
