3097172,513012.59375,5412273.0
3097349,513030.8125,5412220.5
3097362,512916.59375,5412306.5
3097416,512908.90625,5412361.5
3097575,512906.5,5412324.0
3097576,512908.3125,5412266.0
3097601,512876.1875,5412257.5
3097622,512844.1875,5412303.0
3097647,512874.0,5412306.0
3097752,512932.3125,5412279.0
3097753,512937.1875,5412148.0
3097769,512822.59375,5412348.5
3097788,512916.0,5412185.5
3097927,513011.40625,5412254.0
3097969,512884.40625,5412252.0
3097988,512898.8125,5412215.5
3098115,513048.90625,5412188.5
3098311,512880.8125,5412249.5
3098437,512981.90625,5412306.0
3098486,512840.09375,5412286.5
3098646,512993.6875,5412286.0
3098732,512935.5,5412156.5
3098921,513048.1875,5412218.0
3099080,512924.0,5412364.0
3099116,512936.6875,5412288.5
3099117,512957.90625,5412140.0
3099144,512840.1875,5412357.0
3099176,512865.90625,5412319.5
3099182,512926.6875,5412190.5
3099183,512912.3125,5412171.0
3099319,512895.8125,5412190.0
3099449,513026.1875,5412271.5
3099520,512896.6875,5412247.0
3099556,512885.59375,5412209.5
3099578,513021.1875,5412223.5
3099703,512924.8125,5412138.0
3099793,512879.3125,5412327.0
3099840,513051.6875,5412159.5
3099848,513030.09375,5412215.5
3099927,513031.5,5412261.0
3099928,513037.59375,5412248.0
3100022,512849.0,5412341.5
3100052,512900.8125,5412176.5
3100154,513075.59375,5412187.5
3100191,512934.90625,5412180.5
3100202,512886.59375,5412273.5
3100343,512902.40625,5412227.0
3100350,512889.09375,5412362.5
3100553,512921.0,5412151.0
3100591,512843.5,5412278.5
3100603,513034.8125,5412194.0
3100641,512923.59375,5412204.0
3100739,513011.0,5412238.5
3101004,512908.09375,5412218.5
3101167,512934.09375,5412270.0
3101178,512925.40625,5412331.5
3101181,512994.09375,5412273.5
3101192,513012.6875,5412296.0
3101212,512813.1875,5412348.0
3101277,513040.90625,5412180.5
3101372,512981.90625,5412288.5
3101523,513019.09375,5412283.5
3101542,512949.5,5412155.0
3101569,513046.6875,5412237.5
3101718,512910.90625,5412256.0
3101727,513066.6875,5412202.5
3101760,513001.5,5412253.5
3101818,512927.8125,5412314.0
3102507,512862.7790000001,5412268.985
3102508,512875.4790000003,5412276.287
3102509,512936.68099999987,5412265.319
3102510,512923.11000000034,5412256.799
3102511,512875.20100000035,5412225.764
3102632,512826.23143028514,5412315.893402486
3102633,512826.23143028514,5412315.893402486
3102634,512826.23143028514,5412315.893402486
3102635,512826.23143028514,5412315.893402486
3102636,512826.23143028514,5412315.893402486
3102637,512826.23143028514,5412315.893402486
3102638,512808.1625401124,5412309.107514331
3102639,512808.1625401124,5412309.107514331
3102640,512808.1625401124,5412309.107514331
3102641,512826.23143028514,5412315.893402486
3102648,512863.58999999985,5412322.47
3102649,512842.0598398863,5412275.06639562
3102652,512900.6150000002,5412246.99
3102653,512952.2070000004,5412172.437
3102656,513036.1009999998,5412150.7
3102657,513064.95299999975,5412215.437
3102732,512938.699,5412297.508
3102879,513087.8559999997,5412235.777
3102888,513087.8559999997,5412235.777
3102889,513087.8559999997,5412235.777
3102904,512852.449,5412341.145
3103185,512936.68099999987,5412265.319
